,file,batter,batter_count,pitch_x,pitch_z,swing_result,two_strikes
239,anonymized-files-wisd/12345641_36286.jsonl,719146721,15,-0.33598154183755824,2.366723842312199,Hit and Out,True
240,anonymized-files-wisd/12345641_36255.jsonl,719146721,16,-0.6824571435320026,2.7421761965092304,Hit Foul,True
241,anonymized-files-wisd/12345645_49158.jsonl,719146721,17,-0.9304248318786534,2.983983554230955,Hit and Safe,True
242,anonymized-files-wisd/12345636_22360.jsonl,719210239,0,-0.8497054664009296,2.4012371859666968,Hit and Safe,False
243,anonymized-files-wisd/12345636_43192.jsonl,719210239,1,0.5312341136835094,1.9427412443234042,Hit Foul,True
244,anonymized-files-wisd/12345634_38882.jsonl,719210239,2,-0.7818692738456188,2.502511402342938,Hit and Safe,True
245,anonymized-files-wisd/12345636_42998.jsonl,719210239,3,-0.23215763289198707,1.8177178714260742,Hit Foul,False
246,anonymized-files-wisd/12345636_49288.jsonl,719210239,4,-0.571440977882755,2.5610028431928056,Hit Foul,False
247,anonymized-files-wisd/12345636_49986.jsonl,719210239,5,0.043163550173875874,2.271331692084152,Hit Foul,False
248,anonymized-files-wisd/12345636_40245.jsonl,719210239,6,-0.2639391704031058,3.156426992893915,Hit Foul,False
249,anonymized-files-wisd/12345634_42047.jsonl,719210239,7,0.21838978629426584,3.075912520338671,Hit Foul,False
250,anonymized-files-wisd/12345636_21334.jsonl,719210239,8,0.08492623967742959,2.4911996087261508,Hit and Safe,True
251,anonymized-files-wisd/12345634_43934.jsonl,719210239,9,-0.3787316430606279,2.4711138297864346,Hit Foul,False
252,anonymized-files-wisd/12345634_42950.jsonl,719210239,10,-0.33515040953563807,3.1087884011704614,Hit Foul,True
253,anonymized-files-wisd/12345634_43818.jsonl,719210239,11,0.008557166526211335,2.1623547949957156,Hit Foul,False
254,anonymized-files-wisd/12345634_31233.jsonl,719210239,12,0.06294847800300118,2.1989642764749333,Hit and Out,True
255,anonymized-files-wisd/12345636_14743.jsonl,719210239,13,0.6738533016961955,1.7440347207598401,Hit and Out,True
256,anonymized-files-wisd/12345634_33197.jsonl,765710437,0,-0.20836868304133918,2.3722104408390714,Hit and Safe,True
257,anonymized-files-wisd/12345634_24251.jsonl,765710437,1,0.7502101039894066,2.7275351595230832,Hit Foul,False
258,anonymized-files-wisd/12345645_36120.jsonl,765710437,2,-1.1553639662731228,2.130752218475995,Hit and Safe,True
259,anonymized-files-wisd/12345645_44444.jsonl,765710437,3,-1.1999999497461242,2.981899016357956,Hit Foul,True
260,anonymized-files-wisd/12345636_41153.jsonl,765710437,4,-0.2570762325488638,1.5806473617161947,Hit and Safe,True
261,anonymized-files-wisd/12345636_40197.jsonl,765710437,5,-0.35004444722026085,3.1827899766575496,Hit Foul,True
262,anonymized-files-wisd/12345636_39577.jsonl,765710437,6,0.7236572566091306,2.1516020891423335,Hit and Safe,False
263,anonymized-files-wisd/12345634_41109.jsonl,765710437,7,-0.8374184403088655,3.3741237784897566,Hit and Out,False
264,anonymized-files-wisd/12345641_45276.jsonl,765710437,8,-0.055551323636502684,2.464885532952857,Hit and Safe,False
265,anonymized-files-wisd/12345645_4868.jsonl,765710437,9,-1.1825462799577964,2.1952746959716043,Hit and Safe,True
266,anonymized-files-wisd/12345641_37380.jsonl,765710437,10,0.19201232630340956,3.908297903016594,Hit Foul,True
267,anonymized-files-wisd/12345634_10282.jsonl,797796542,0,-1.9147959877937102,2.991990855721803,Hit and Out,False
268,anonymized-files-wisd/12345641_14335.jsonl,797957728,0,0.57936826827526,2.5571347342410617,Hit Foul,False
269,anonymized-files-wisd/12345634_11227.jsonl,797957728,1,-0.7569079274468916,2.445400721194326,Hit and Out,True
270,anonymized-files-wisd/12345636_32704.jsonl,797957728,2,-0.17425754341702154,1.809939727955912,Hit and Safe,False
271,anonymized-files-wisd/12345641_29850.jsonl,797957728,3,-0.6306425258011323,3.0578679196698504,Hit and Out,True
272,anonymized-files-wisd/12345636_21568.jsonl,797957728,4,-0.5058216234584261,2.3329502188143283,Hit and Safe,True
273,anonymized-files-wisd/12345645_39205.jsonl,797957728,5,0.27131714498511966,2.4968419234763046,Hit Foul,False
274,anonymized-files-wisd/12345645_5831.jsonl,797957728,6,0.06010008532960253,1.6034249885907415,Hit and Safe,True
275,anonymized-files-wisd/12345636_1784.jsonl,797957728,7,0.002491299536558057,3.2841733187484174,Hit and Out,False
276,anonymized-files-wisd/12345634_38908.jsonl,797957728,8,-0.694384985182606,2.4519269175919796,Hit and Out,False
277,anonymized-files-wisd/12345645_46867.jsonl,797957728,9,-0.23949598758014656,1.9695419051111107,Hit Foul,False
278,anonymized-files-wisd/12345645_48469.jsonl,797957728,10,0.3766147584652899,2.613697243145623,Hit and Out,True
279,anonymized-files-wisd/12345645_35481.jsonl,797957728,11,0.6038073831104179,1.9524173587606652,Hit Foul,False
280,anonymized-files-wisd/12345634_7592.jsonl,797957728,12,0.7693055753349486,1.4244244782668851,Hit Foul,True
281,anonymized-files-wisd/12345634_48412.jsonl,797957728,13,0.6377902161803313,2.5021156765547543,Hit Foul,False
282,anonymized-files-wisd/12345634_46588.jsonl,797957728,14,0.14121284183637467,2.617297910391257,Hit Foul,False
283,anonymized-files-wisd/12345641_8377.jsonl,797957728,15,-1.3854032199893656,2.857394314965252,Hit and Out,False
284,anonymized-files-wisd/12345645_11971.jsonl,797957728,16,0.7928222541043062,2.755874808719669,Hit and Safe,True
285,anonymized-files-wisd/12345645_15436.jsonl,797957728,17,1.1585117788510502,2.2962807798892233,Hit Foul,True
286,anonymized-files-wisd/12345634_35901.jsonl,797957728,18,0.5452832891052642,3.01771688470779,Hit and Safe,True
287,anonymized-files-wisd/12345634_1574.jsonl,797957728,19,-0.6926672060749292,1.7504477773830356,Hit and Out,False
288,anonymized-files-wisd/12345645_29891.jsonl,797957728,20,0.4159366569169018,4.080935156907671,Hit and Out,False
289,anonymized-files-wisd/12345641_37796.jsonl,797957728,21,0.331559822900652,-0.726280534045219,Hit and Out,False
290,anonymized-files-wisd/12345645_4525.jsonl,797957728,22,-0.23397500741012467,2.4749200737930033,Hit Foul,True
291,anonymized-files-wisd/12345636_46674.jsonl,805688901,0,0.4447805209328363,2.4084948455746265,Hit Foul,False
292,anonymized-files-wisd/12345641_20745.jsonl,805688901,1,-0.6776276141898728,2.0825318822282535,Hit and Out,True
293,anonymized-files-wisd/12345634_3057.jsonl,805688901,2,-0.6310714563233367,2.012749021098201,Hit and Safe,True
294,anonymized-files-wisd/12345634_35188.jsonl,805688901,3,0.7908909682490041,2.0334775080707344,Hit Foul,True
295,anonymized-files-wisd/12345634_39022.jsonl,805688901,4,-0.9783163326881659,2.1303881504033346,Hit Foul,True
296,anonymized-files-wisd/12345641_33789.jsonl,805688901,5,-0.38274261393624875,2.9844892150173403,Hit Foul,False
297,anonymized-files-wisd/12345641_35170.jsonl,805688901,6,-0.19205653032820122,1.6473755958577705,Hit and Safe,False
298,anonymized-files-wisd/12345641_44375.jsonl,805688901,7,-1.6735406951868532,3.0501345700767466,Hit and Out,True
299,anonymized-files-wisd/12345636_1668.jsonl,805688901,8,0.23165492511211133,1.9222946388055782,Hit Foul,False
300,anonymized-files-wisd/12345634_45088.jsonl,849653732,0,-0.2489885715754057,2.9987411661194248,Hit and Out,True
301,anonymized-files-wisd/12345636_3001.jsonl,849653732,1,0.5663254796314776,2.358101419757702,Hit and Safe,False
302,anonymized-files-wisd/12345634_36747.jsonl,849653732,2,-0.6476989650073085,2.213646829928781,Hit Foul,False
303,anonymized-files-wisd/12345634_12936.jsonl,849653732,3,0.9839259756747428,2.54412448037951,Hit Foul,False
304,anonymized-files-wisd/12345634_43187.jsonl,849653732,4,-0.4956563674530232,2.8401727903617493,Hit Foul,True
305,anonymized-files-wisd/12345634_19719.jsonl,849653732,5,0.13806838541066482,2.3805303499066923,Hit and Safe,True
306,anonymized-files-wisd/12345636_17708.jsonl,849653732,6,-0.6782500698213613,3.263233378514505,Hit Foul,False
307,anonymized-files-wisd/12345641_15506.jsonl,854238128,0,-0.13153811469408216,2.846937507342466,Hit and Safe,False
308,anonymized-files-wisd/12345634_20958.jsonl,854238128,1,0.26918089610162327,2.017170555673255,Hit and Safe,False
309,anonymized-files-wisd/12345634_45529.jsonl,854238128,2,-1.1113896482382681,1.9046394789059349,Hit and Safe,False
310,anonymized-files-wisd/12345645_15606.jsonl,854238128,3,-0.10917501778872221,2.738334918764941,Hit and Out,True
311,anonymized-files-wisd/12345645_4613.jsonl,854238128,4,-0.38462228320744607,2.8217599656578014,Hit Foul,False
312,anonymized-files-wisd/12345634_28863.jsonl,854238128,5,-1.1773381051268743,2.187471849099038,Hit and Safe,False
313,anonymized-files-wisd/12345634_28018.jsonl,854238128,6,-0.6996378184110565,2.3694389601789614,Hit and Out,True
314,anonymized-files-wisd/12345641_45802.jsonl,854238128,7,-0.661979669327001,2.5977457505916095,Hit and Safe,False
315,anonymized-files-wisd/12345641_8212.jsonl,854238128,8,-0.42147127869478884,2.491483230981794,Hit and Out,False
